"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Least developed countries: UN classification","LDC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","116106984441.169","116082169978.851","108618772578.98","109122330922.967","118417282461.778","128434104580.065","141324565941.93","144862665302.425","147719086412.182","152914380559.939","157028953317.91","138112902838.591","139076871891.496","130580146908.357","148793562252.611","158662685194.178","168372367238.728","169289502174.573","170891196852.571","178417890765.108","183276880687.257","197786318734.314","222199934542.931","259466470404.627","303396444412.052","351745070689.283","428640484545.518","529955169676.048","523255049752.762","589355527410.129","666802800426.317","704463036942.384","",
"Low income","LIC","GDP (current US$)","NY.GDP.MKTP.CD","23270666565.8462","25252292476.1344","30093682268.5419","25980126223.6637","30143021669.616","33202334188.9447","33635928628.6347","35044811741.0742","39211369544.1617","40892177259.4757","43646690267.7692","42567783241.0469","51927066398.0487","65476045229.1619","82265317413.0327","68421640072.7226","76421199453.5155","91529917635.9503","101939963269.409","110975834537.655","110184061168.946","111102721385.793","104204937756.422","101862119199.708","106611297706.256","115359723256.677","122065332434.6","132276164439.645","134047127787.047","142505275116.207","143769597571.744","131673053947.008","128944629910.344","120757849910.476","138163521053.37","154423254688.277","160869139337.526","164438294270.979","163263717669.078","163081700925.956","166736829500.336","174335328492.891","191614549125.218","214527775409.721","238968511939.334","261771943195.611","307401278206.559","364808681422.257","380642250299.852","416497843507.852","468374984984.916","504431276049.443","",
"Liechtenstein","LIE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","90099360.773871","104889797.836543","124940284.905398","165928854.016146","193980461.926317","246389070.12372","272489354.107335","303493105.419053","436912093.134986","503173087.228041","534699256.772624","511647837.146855","522096760.52682","524023708.331749","502620920.656533","529073612.453579","779357946.9847","1052849231.31947","1161757671.01756","1119983791.43298","1421508901.19317","1484160640.17108","1631176617.19198","1673085622.79346","1948128895.93238","2428524749.69396","2504013003.9401","2298390584.38482","2479698578.66241","2664105901.18863","2483890593.70545","2491800558.77674","2688617884.8748","3070803431.476","3454374260.73671","3658356377.80983","3988775843.87205","4602346923.40322","4929414914.73469","4826167676.3641","","","","",
"Sri Lanka","LKA","GDP (current US$)","NY.GDP.MKTP.CD","1454342131.09244","1458609619.75309","1241387713.61345","1321840726.05042","1698319327.73109","1751470588.23529","1859465020.57613","1801176470.58824","1965546218.48739","2296470588.23529","2369308600.33727","2553936348.40871","2875625000","3574586466.16541","3791298145.50642","3591319857.31272","4104509582.86359","2733183856.50224","3364611432.24149","4024621899.57653","4415844155.84416","4768765016.81884","5167913302.16745","6043474842.76729","5978460972.01767","6405210563.88294","6682167119.56522","6978371581.26375","6987267683.77254","8032551173.24014","9000362581.58086","9703011635.86585","10338679635.7616","11717604208.8223","13029697560.9756","13897738375.2488","15091930835.7349","15794972847.1683","15656342015.855","16330810303.9159","15746224409.8","17102623876.2283","18881765437.2151","20662525941.2986","24405791044.7761","28267410542.5164","32351184234.3157","40715240468.9375","42067974595.4411","49567521669.9098","59184308582.7982","59423009404.3887","",
"Lower middle income","LMC","GDP (current US$)","NY.GDP.MKTP.CD","92909963331.5773","94749782339.8128","105376397469.993","120061086849","128823620255.516","114557485398.903","121766850103.337","130788965143.668","145908477705.293","161253998045.232","167956849402.492","182017767752.782","216422603306.484","275369093293.15","298811214904.557","337009062490.543","387662632114.596","432382280235.947","490760356951.854","610194470032.766","646476346392.603","652830332329.889","639085567905.97","631551119739.824","660434301174.971","687295180004.405","756654308484.817","792287488462.293","803789522794.648","860788528415.27","827258279631.267","866516127918.821","868816236914.421","945435425466.581","1060789739997.44","1157075604054.62","1194806165515.68","1073480897299.65","1170903832603.78","1239318905845.33","1251316462309.39","1344350698513.42","1540098643733.47","1765740457847.76","2036944282349.07","2423403090682.79","2989372009538.79","3331836182497.89","3413590878560.98","4162178444316.86","4688442969061.91","4823810786650.76","",
"Low & middle income","LMY","GDP (current US$)","NY.GDP.MKTP.CD","278469641038.464","289378958388.487","311511047272.676","345889099617.065","382320143023.465","395471616311.89","406030666254.872","429802040679.768","480365168707.822","525498443431.798","566339941858.719","634272181544.569","801675850918.618","1022360133879.83","1131325475845.06","1223355150778.67","1377908944317.22","1501041260429.57","1781051245148.87","2073079833560.48","2230574784891.69","2215473029828.92","2169486391696.17","2199303398014.05","2315558151521.37","2417870105538.38","2488339610354.58","2683944262467.84","2853953345369.94","3158167885992.02","3206547051087.76","3411737739028.86","3692371073934.62","4070433108492.31","4587770649829.95","5034971680165","5338602807745.01","5288600691328.65","5243453677374.63","5672311751228.64","5691968836791.29","5787577195416.2","6489392540427.58","7604665253862.46","8970366337968.7","10559616217167.5","12995052161388.6","15498453065226.9","15469676561136.2","18587149767312.1","21606240343253.7","22769281895625.2","",
"Lesotho","LSO","GDP (current US$)","NY.GDP.MKTP.CD","35699985.7342857","41859983.2727507","47039981.2028235","51939979.2447843","54879978.0699607","56699977.342689","59261976.3189142","61445975.4461882","65967973.6391977","68739972.531507","76480285.1113442","80915356.8286738","121188698.642069","150851315.734636","149558945.403731","147659999.8716","193314999.8319","266569999.7682","290134729.683747","431542682.236011","434174015.356422","326943105.06776","355443856.107047","302993843.582478","247680796.95087","290586782.563617","369345623.025164","429740033.671033","451447042.192568","544578771.154847","608767923.978249","720543405.435398","721599288.030197","755041471.894349","859092080.83075","815937450.997912","859816180.473144","819422421.755032","801540664.712419","771200632.484425","706430933.003007","656802669.110291","969181550.992505","1234197704.43821","1368405301.24444","1428842600.12112","1597484735.65523","1630667593.27628","1716836000.19013","2203835214.2935","2524534244.77677","2447573299.47777","",
"Lithuania","LTU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10506695073.8054","10287023246.234","8562311026.88874","7424597884.34971","6958636949.80629","7904895790.98773","8426600000","10128700000","11254050000","10971375000","11434200000","12159225000","14163949141.8999","18608709856.5781","22551543054.4565","25962254180.8029","30088510798.0993","39103973050.6292","47252926428.6698","36846183172.3027","36306384146.1075","42872072870.904","42343521965.7483","",
"Luxembourg","LUX","GDP (current US$)","NY.GDP.MKTP.CD","704145671.350213","741509480.796284","791140595.772755","903158753.943622","921600736.304026","968440149.470951","974721762.535327","1066447130.82052","1234878980.502","1445204630.64758","1505684112.92952","1885307918.58925","2587382707.69984","3156198933.6055","3096414882.44656","3394079657.23921","3756663105.11639","4677872752.87236","5469434739.58235","5967924324.03614","5010110735.74331","4562651737.00801","4485226128.18546","4400183010.95008","4537763200.38157","6627975486.88712","8249188099.76451","9336997885.61073","9951164658.26656","12668658431.6083","13714989140.5236","15384954868.2902","15788267747.294","17549235946.3593","20673371647.5096","20579153094.4625","18514433919.7113","19351522560.569","21185382484.5515","20267551133.2228","20196868008.9485","22568793525.3153","29144582392.7765","34077095478.4477","37643013480.575","42544669010.8776","51320626630.4244","54742739956.7876","49420776474.8702","51713947368.4211","57957916666.6667","55178452044.2273","",
"Latvia","LVA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","5715853652.87783","6827011058.96701","7690315589.14665","7447002856.7553","6756418263.69451","4848056772.31365","4467987271.30202","5060854731.05477","5235719778.6716","5585292782.56922","6133234179.75373","6616957681.24198","7288524472.50101","7833068425.39159","8313047743.57121","9314784080.02692","11186452600.7262","13761569544.9926","16041840426.2666","19935046397.2163","28765687041.6504","33669367720.4659","25875781250","24009680459.9868","28480338367.6157","28372577696.5265","",
"Macao SAR, China","MAC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","1021654718.38063","1016585687.26284","1182693473.21523","1222072820.96053","1376075267.86671","1786734514.03852","2087122775.99803","2478807840.95695","2990180515.91709","3464946372.23975","4581185870.73434","5280218134.80932","5868546010.7157","6560672250.97816","6628525682.86805","6674552884.69073","6186475687.55405","5916957024.96919","6101794938.88536","6514271488.1434","7008026414.60895","7926373572.23623","10258324479.1391","11792570015.7933","14568709574.0036","18054684854.2242","20731022857.2408","21313263933.1019","28359706123.0951","36796998498.2098","43582271461.8341","",
"St. Martin (French part)","MAF","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP (current US$)","NY.GDP.MKTP.CD","2025693478.27347","2379611069.94995","2657252502.2073","2798345225.92842","2948325264.30195","2876395613.08171","3046339294.53611","3271415867.99723","3651615453.01848","3956328426.04486","4356633663.36634","5074117544.77482","6242177798.33938","7675408485.51421","8984824182.60333","9584323309.12136","11049896742.3889","13236854105.1672","15912133569.2852","18820809835.899","15280300833.285","15423825336.2112","13941571864.4973","12751251347.8236","12869611447.8784","16994563068.4065","18745983476.9273","22198388383.6938","22847197923.6985","25820725667.7109","27836559831.3913","28450632466.6198","26801064630.6054","30351265891.5571","32986182669.7892","36638763638.8669","33414747559.5675","40021694630.8991","39734023742.7921","37020609824.9576","37724674865.0801","40416114690.137","49822651701.729","56948015336.0397","59523857868.0203","65637107776.2619","75226318359.375","88882967741.9355","90908402631.2523","90770671431.6696","99211339029.2806","95981572517.1671","",
"Monaco","MCO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","293073868.023221","327651487.962757","402460333.237637","523552815.119127","563939670.704419","711922994.225545","735339911.935065","811250927.388998","1000535735.38751","1209898293.46372","1378130995.65913","1205166025.51592","1143229071.77943","1092551781.01486","1037314956.25083","1082851076.52158","1515209588.2378","1839095595.25655","2000674667.08261","2010116851.20284","2481316053.85316","2480497547.84881","2737066955.91266","2574439973.17387","2720297738.93904","3130270918.79061","3137848783.08404","2840182191.77105","2934578788.86478","2906009307.6651","2647883820.18625","2671401082.76436","2905973022.1746","3588988600.70294","4110348444.49411","4280072625.97622","4663488363.0977","5974371695.95045","6919241412.09365","5557579883.30092","5350993377.48344","6074506533.22213","","",
"Moldova","MDA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3592856080.02915","3094567110.11286","2319243406.66602","2371812923.88379","1702314352.74439","1752995313.76689","1695130483.83918","1930071445.21194","1639497206.70391","1170785047.79461","1288420222.94787","1480656884.38462","1661818168.4226","1980901553.51226","2598231467.43671","2988172424.46608","3408454197.89191","4402495921.29332","6054806100.84681","5439422031.39627","5811622393.98689","7015201445.77502","7252769934.44626","",
"Madagascar","MDG","GDP (current US$)","NY.GDP.MKTP.CD","699161943.289594","739286907.013202","759345862.88991","802482183.814987","833563473.067604","900264582.850373","956436931.54542","1031669636.5516","1056391054.93489","1111859569.93913","1199507630.01017","1341590681.50588","1653062348.36838","1917508190.09298","2283049233.9685","2181844193.95789","2358930407.0893","2669755114.87848","3463565882.12958","4042139901.66041","3594868208.97731","3526198069.44621","3511573992.43574","2939485471.84909","2857889712.72427","3258288890.31495","2565634382.1436","2442507588.42847","2498059014.7402","3081479800.27765","2653141958.49997","3024459293.84329","3370842210.86422","2977040884.30758","3159901108.54439","3995028428.89408","3545776813.17266","3738704582.02336","3717515282.53878","3877673634.58854","4529575232.98509","4397254714.88337","5474030227.58602","4363934416.54784","5038577519.49857","5515236338.4864","7342905883.1691","9394330368.35779","8589560142.44925","8837041787.49382","9911781296.64175","9975124872.405","",
"Maldives","MDV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","42463576.1589404","44781456.9536424","47935843.7935844","57829787.2340426","109503546.099291","127154929.577465","141902097.902098","141268980.477223","168610478.359909","189535398.230089","215089005.235602","244468292.682927","284853358.561968","322326642.335766","355884383.08887","398988954.970263","450382327.952421","508223603.228547","540096400.169924","589239757.009346","624337143.585387","802442810.457516","828240882.492352","949867661.833266","1075605492.18297","992473987.301945","1303375806.06689","1541978558.62324","1891633531.16451","1984639640.86858","2134104883.7014","2153636962.94601","2222429330.40067","",
"Middle East & North Africa (all income levels)","MEA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","38301834989.6854","42651250426.9978","47089575138.5389","55008061713.9384","67711334706.7159","90847106862.6214","165509453079.138","182231415841.204","225360712894.138","261888333045.129","279825202811.696","364946858831.517","464689342258.488","481837962309.068","478432976213.066","484090346081.975","490356045308.778","497796625739.668","505111458439.499","464537516513.084","454428930924.001","471560899016.208","526078330689.203","526763827828.338","572751455884.323","576942358644.39","599582568752.138","678915024339.228","765489690545.714","795660726691.893","778357489837.788","834296981811.24","938991520372.12","930463809145.995","930044734395.223","1042452116321.19","1216658079842.12","1459450352915.18","1729921737815.42","2040187607198.33","2577621926540.55","2313787211228.11","2692634650793.4","3262865315278.2","","",
"Mexico","MEX","GDP (current US$)","NY.GDP.MKTP.CD","14153954349.0897","15221053213.1887","16936337667.6289","20070134740.9317","21829715343.885","24337233447.2126","26556372081.1925","29363632833.6577","32515754313.9653","35541711470.3873","39200879415.8614","45178119326.7936","55271303176.3935","71976542927.466","88003982688.6386","89023916066.8009","81825780563.8082","102517450025.753","134540322292.806","194356825709.199","250083027275.13","173720847690.773","148866911934.175","175632163244.416","184473097296.041","129440191340.197","140263673924.031","183144276294.09","222977042346.502","262709785592.711","314453895611.752","363609268789.416","510190972633.84","534119249743.367","347270048647.104","401777516320.72","486229121799.259","507980069261.643","586690161460.681","692177614209.703","733461550751.4","750477694898.257","722164975397.307","774800766586.23","870215085180.847","966249852838.419","1043459078119.64","1099070673263.38","895354565566.632","1047368841686.06","1159889566239.49","1178126184343.49","",
"Marshall Islands","MHL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","31020000","34918000","41749000","45144000","43879000","55989000","62983000","70688000","72798000","78476000","82507000","91063000","99461000","108071000","120230000","110858000","106289109.336044","108702067.992581","107978893.139292","110937729.412641","115152142.737309","124735071.905407","126887585.451759","131106365.539613","137556822.771548","143352031.172085","149739017.444696","152565763.149451","151560778.381533","163200000","170700000","182400000","",
"Middle income","MIC","GDP (current US$)","NY.GDP.MKTP.CD","258600598793.668","267803392044.01","286029050607.519","323359368311.736","356311405703.466","367040182120.415","377182986661.124","399687260098.507","446675064006.045","490131643017.243","528536144349.007","596579477391.421","755414872704.086","963912935674.947","1059526446465.72","1160623583602.11","1307719735100.5","1418573593106.02","1688034197507.06","1970380805328.74","2127005870531.32","2111294322711.17","2071086056754.14","2102523498008.13","2214161800407.83","2308851359733.78","2373482910989.02","2559590937862.7","2726997078460.24","3022417204115.52","3069491627163.14","3284400848975.6","3566382055123.74","3950299981692.63","4450566488636.3","4881947606563.59","5178861677080.56","5125936486912.61","5081978552609.55","5509413931541.3","5525817856176.23","5614389858588.67","6298632303972.98","7390015464946.64","8729631504263.08","10293523064519.4","12680640727761.2","15125076005955.1","15081684598309.1","18159002531352.6","21123283661293.5","22249908760107.1","",
"Macedonia, FYR","MKD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4471828621.90813","4694744806.58659","2316618514.75247","2550194959.23946","3381270266.71373","4449375525.5599","4422159848.93929","3735312200.7332","3571043201.50842","3673288165.87004","3586883988.95646","3436961384.81241","3791306757.66238","4756221628.61111","5514253043.38147","5985809059.97008","6560546900.04109","8159825620.389","9834038366.88837","9313573964.98007","9338665630.76177","10439099881.1349","9612518136.34871","",
"Mali","MLI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","275494477.836101","343771973.18594","339913866.756618","359772314.994898","430096741.954649","486617279.362262","563683703.008579","538747340.567246","830710613.969321","939228016.013939","1049838549.91245","1222702571.75657","1595422953.90213","1787338105.26429","1493651106.01184","1327378899.51094","1294458069.91867","1311342831.35984","1313685007.54614","1678328288.56336","1931545340.21897","1947794155.27683","2007784672.59999","2421172496.58602","2422840268.74081","2852581755.30527","2677966905.01596","1762703059.26754","2466160215.33319","2619086427.60676","2475185559.41167","2596828335.69789","2570429654.9005","2422482317.56719","2629739067.46746","3342824259.82493","4362439886.7199","4874178417.19164","5305317554.72495","6122644014.78684","7145394015.23154","8737687352.70079","8964480570.32521","9422267259.9894","10656395534.0275","10308146675.9498","",
"Malta","MLT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","250728829.112117","264578308.927222","295106775.012466","345616069.513506","376081181.817504","474618292.692559","527936892.800231","625563347.403691","793673674.476254","1001288245.08798","1250199056.41834","1243509858.29479","1234474742.04426","1165730172.87418","1101807300.90927","1117797224.84509","1435038037.42227","1751293215.65363","2019503791.23407","2118655299.63572","2547330284.04418","2750215016.02264","3021944632.33295","2709194765.69239","2998504391.77827","3599683395.46889","3671827860.9798","3633464750.30678","3809619583.8411","3907947937.46914","3957418082.79925","3917620727.92241","4296164768.28161","5119621569.32049","5643525281.93441","5980795755.74103","6390123590.13841","7513834699.60697","8554293727.08674","8099400960.97627","8163841059.60265","9151793160.96747","8721923076.92308","",
"Myanmar","MMR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (developing only)","MNA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271999288854.257","277645911419.504","316285754487.676","363835880070.955","376209117578.176","387164523945.416","409715005501.568","434403278131.8","437345257897.867","428717076546.167","477286353163.544","550851813966.003","642230599158.201","764348880975.828","937105714026.212","1188213547170.47","1142558838091.65","1308674405409.15","1540807069038","","",
"Montenegro","MNE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","984279596.4","1159891560","1284504508.58333","1707662607.75","2073255525.20487","2257181942.54446","2696020574.58286","3668857103.75034","4519731946.68229","4157852771.6","4114780573.5","4501811520","4373170811.72835","",
"Mongolia","MNG","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2310099114.66667","2552401920","2725736618.66667","2098734592","2186505472","2896178858.66667","3020611584","3204461568","3576966794.66667","2560785662.91532","2379018323.22625","1317611862.77556","768401665.820307","925817089.527828","1452165052.54713","1345719435.14958","1180934217.40119","1124440238.12551","1057408608.43579","1136896162.14218","1267997923.03269","1396555772.03794","1595297301.45651","1992066758.84423","2523359940.71209","3414053250.94549","4234894168.15659","5623236707.52471","4583834427.36474","6200357070.1148","8761426370.55877","10271393281.3833","",
"Northern Mariana Islands","MNP","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","3526260656.87765","3532145354.92723","3615066120.79773","3237772713.9942","3372772210.66024","4458235363.8511","5243440331.87466","2353864107.17114","2093393515.18424","2314103650.97639","2512109505.42404","2748955274.34396","1968901449.82406","2027650517.82227","2162771442.38775","2246791389.00157","3241719358.05202","3810025425.38063","4324474009.61438","4536278939.24475","4310090791.18029","4075049537.3821","4201332885.28416","4666197195.33585","5697991241.44882","6578515331.19659","7095910827.74363","8035635713.16184","9891003404.78197","9674037707.314","9274448731.91612","12568440512.7595","14243717484.4635","",
"Mauritania","MRT","GDP (current US$)","NY.GDP.MKTP.CD","107726181.218304","111148586.402234","113797356.976006","151897168.025178","172767212.638348","180340653.822049","191221777.800889","210695184.327398","199643443.874909","209348253.104646","227051055.634483","265009395.781864","333731875.186629","414772351.086572","475916514.096197","524407932.295968","540635390.203281","544424605.052283","644070364.540435","709041451.695003","747994681.048424","750214409.950924","788371855.36131","726937320.344594","683193885.003343","802890746.836975","909820553.075882","957377507.370389","981529400.582536","1019600770.35569","1443688856.15013","1464392409.33441","1249945001.95842","1315932677.59993","1415296645.18954","1442598429.56592","1401946882.22158","1375114088.01985","1405662577.97303","1293653473.22014","1295536829.06554","1324424463.41007","1563072653.30951","1833445283.01887","2184444848.94895","3040718540.58079","3356758533.56708","3790240830.66288","3027020111.5163","3671380305.41277","4273232647.83585","4199051817.05876","",
"Mauritius","MUS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","706988627.655376","827093630.324692","1019634978.35642","1216227805.46355","1136544231.36451","1147187567.65208","1082934402.19357","1094857359.69514","1044926097.46651","1080643202.28309","1469050658.08639","1888752207.107","2143480497.18502","2191101651.23305","2653485952.13319","2856889162.09058","3224265824.18732","3263363787.82618","3558143642.14256","4040342059.56741","4421952121.4867","4187375887.65947","4169672974.23128","4291171395.71086","4582562397.94313","4536544699.05727","4767303153.04439","5609836353.56371","6385691315.22535","6283796155.23716","6731536244.19443","7792063566.51501","9641077098.19803","8834661042.93519","9718331362.63822","11250559552.9847","10486037633.994","",
"Malawi","MWI","GDP (current US$)","NY.GDP.MKTP.CD","174580139.768776","183120146.605902","190820152.770523","194740155.908875","229460183.705713","260400208.476282","269812781.79847","245160098.113071","265800106.373203","290520116.266151","365389567.21636","406084197.385471","444302221.260027","548618789.94423","613196872.560739","670309252.98248","806265763.845459","948983346.706692","1058297637.16218","1237662106.19397","1237686924.81183","1180094061.48178","1223225049.97144","1208026105.22578","1131349973.61292","1183671770.92928","1183071377.49194","1379923808.24718","1590201669.18874","1880784193.28064","2203536041.0229","1799529368.75373","2070647130.01298","1181801915.08979","1397454123.06868","2281039098.71225","2663238981.09817","1750585204.64653","1775920039.08836","1743506286.64581","1716502069.29157","2665158942.8967","2424656666.0654","2625127097.7198","2754995876.60249","3116789657.89251","3647817218.57435","4276769712.29181","5030639934.35772","5398616984.59149","5621000677.89922","4263794983.9006","",
"Malaysia","MYS","GDP (current US$)","NY.GDP.MKTP.CD","2422724545.02623","2543810830.68455","2708474919.40261","2899751387.78472","3187851274.02843","3392767687.16149","3515850936.49868","3667209741.97392","4050763016.35468","4276665285.75357","4514334715.05719","5364357955.45827","8150688760.48274","10100863610.7616","9890359225.08049","11753574870.1705","13975278668.2126","16658322458.6295","21602645098.2363","24937045114.1549","25463038428.6775","27287163523.1103","30682563370.1165","34565849168.8384","31772244236.5624","28243103019.7412","32181695658.7954","35271881995.8247","38848565930.1651","44023808215.1766","49133851511.5406","59151684123.1795","66894448089.1039","74481194898.7163","88832454351.7055","100851389334.173","100168846973.444","72175568305.8018","79148158887.9154","93789473684.2105","92783947368.4211","100845526315.789","110202368421.053","124749736842.105","143533152129.483","162692467585.806","193552802791.702","230987618903.551","202251384991.501","247533525517.698","289258937258.632","305032745224.598","",
"North America","NAC","GDP (current US$)","NY.GDP.MKTP.CD","579908153712.397","621821431851.413","656423043857.531","705902594548.858","766105907215.132","841253319968.936","889980100134.797","972364838305.723","1051437581185.71","1162390252531.34","1265484857179.64","1393669847924.03","1557712605689.43","1706615667484.66","1859930214313.8","2080819971399.59","2294226031499.77","2571748369474.88","2871286313880.83","3132006560316.96","3512307212468.4","3653687745310.43","3972798228302.5","4388826461299.17","4703443637710.51","4960140718455.89","5293026665880.52","5752181996919.95","6214715013545.51","6563915231676.38","6773842982363.04","7120511628335.14","7444185192119.55","7875061155377.42","8256548091834.83","8716657032830.95","9248969299627.47","9708997178738.12","10330289156699.3","11018099079682.8","11344404036719","11718799179188.4","12382259767452.4","13273710802521.9","14234028121475.7","15141925145644.8","15910260777447.9","16229088365546.9","15761284017751.6","16541084496217.8","17317139659888.9","18071497675311.4","",
"Namibia","NAM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","2168627165.41691","1950821648.7275","1803252393.58499","1928911229.22738","1625456905.84067","1355065229.69498","1527331131.24552","1934644161.03208","2128466758.3768","2169538572.69908","2350307670.25736","2492290810.71881","2837643688.65629","2846614324.53643","3251944750.45284","3503088568.36826","3491458687.83628","3635229893.7672","3398703726.78925","3385555872.76121","3908598123.34455","3546795054.15585","3361241961.35377","4931293712.20614","6606970842.65234","7261301442.47414","7978676469.77384","8811608766.89852","8829927125.40153","8859203056.19983","11065912279.3816","12623100410.462","13072278942.987","",
"New Caledonia","NCL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","159594493.548808","164206537.561675","180036768.87301","215507164.034258","263108834.536684","358815681.903216","413634335.270098","505892512.861927","542294864.812429","637400199.110489","816647865.83143","798310509.647433","837616756.533736","846007597.720396","1047225130.24333","1182457142.60648","972563810.230325","904619629.797272","823832940.450511","796018978.471302","854823821.723175","1201262517.87644","1488113532.28584","2072735787.31779","2185072798.33184","2529310103.83608","2653781596.46008","2923764926.39718","3070161471.04451","3038727617.03902","3628440274.67001","3606968433.92682","3291489840.57143","3158806480.26107","3056999988.09146","2682347064.36419","","","","","","","","","","","","","",
"Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD","485785231.713044","531736599.816457","586294879.504551","582816396.020504","673383510.095222","702296079.776287","665586873.018023","641214226.887484","625867984.443567","649916621.165385","693573704.408339","742779659.566265","946385104.878","1026137112.33736","1048690931.70858","1064517600.18421","1291458043.57749","1774365587.81533","2109277663.26672","2508524715.73836","2170893417.83409","2017612217.74231","1803099561.09443","1461243326.91098","1440581653.25205","1904097000.62257","2233006102.03793","2280356194.21274","2179567110.98786","2480673304.7284","2327986143.14357","2344987607.77592","1606581743.71343","1563207236.89667","1880803264.16098","1987770780.95847","1845599695.91101","2076737446.1998","2018193598.24088","1798374532.94855","1945327545.88815","2170481497.62212","2731416281.32709","3052898685.69525","3405134555.29166","3646727993.03698","4291363546.82479","5403364453.52777","5397121962.02425","5718589550.16349","6411842066.31128","6773185511.26727","",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4467287731.99387","4909399024.98991","5165590041.59062","5552931029.14443","5874422511.54977","6366792664.14672","5203135937.28125","5200895982.08036","6634187316.25367","12545849083.0183","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788076.6283","61076493506.4935","51397461685.8238","35451565749.2355","28500815241.471","28873977228.1115","20721499308.4371","24093203444.564","23272161396.8853","24231168858.7187","30757075595.3681","27392886872.5547","29300921687.0255","15789003752.7594","18086400535.5777","28546958641.2735","34987951375","35822342617.6978","32004613750","35870792987.9432","46385996027.4279","44138014092.2627","59116868249.8401","67655840108.1547","87845403978.2742","112248324602.677","145429802541.747","166451202370.171","208064724514.151","169481270114.984","229507890739.083","245682418219.43","262597405487.822","",
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD","244144236.65331","269283803.686825","297324163.095513","347119918.158577","564290020.387905","607140010.483016","657140010.7518","692859984.592478","750000002.903011","778569938.850714","828569953.494756","878570045.437846","1092900014.80582","1521400011.51419","1581599958.61092","1836899998.90966","2226999873.71582","2127699978.79397","1567599981.70113","2144300006.19137","2474700227.03085","2454499872.05091","2753100057.78253","3117599872.09613","2683699935.3204","2885799993.92179","3851200117.73784","2630900095.59203","1013199986.94996","1009455501.91378","1488804123.71134","1792800000","1756454281.21082","3863185116.02268","4140469999.31337","4308351905.18394","4389965590.57432","4635267225.97871","4855717872.17377","5107329009.66642","5323146567.74198","5224213018.8925","5322437647.57853","5795568202.50505","6322582497.35619","6786294613.48486","7446636654.71995","8254342299.67401","8156131183.33235","8586295846.08302","9635568028.48791","10507356837.651","",
